CONTRACT_ID;CLIENT_ID;TERM;CONTRACT_SUM;GENDER;AGE;LOAN_TO_INCOME;PAYMENT_TO_INCOME;DOWNPAYMENT;CAR_CATEGORY;GRACE_PERIOD;RATE_CHANGE_AFTER_GRACE
23223888;415075;18;591.35;M;51;4;0.24;0.70;2;18;15
23224364;415081;12;990.68;M;59;7;0.6;0.50;2;12;15
23224398;415083;120;963.9;M;43;8;0.14;0.50;2;12;6
23228573;415089;120;824.28;M;23;13;0.22;0.60;2;12;6
23230015;415093;120;1660.05;F;55;20;0.32;0.50;3;12;11
23230858;415099;18;261.63;M;36;4;0.24;0.90;2;18;15
23242332;26945;120;1908.68;F;37;4;0.06;0.30;2;0;0
23242368;359544;120;1792.2;F;51;11;0.18;0.20;2;0;0
23242790;415115;120;765;F;38;5;0.09;0.50;2;12;1
23243104;415119;12;612;F;54;4;0.35;0.60;1;12;15
23243461;415129;120;1728.9;M;42;6;0.09;0.50;3;12;11
23243493;415131;84;779.54;F;41;11;0.22;0.70;2;12;15
23244029;415138;120;512.55;M;58;6;0.1;0.70;2;12;6
23244264;415142;12;634.95;F;37;3;0.29;0.50;1;12;15
23244581;415147;120;772.65;M;38;13;0.21;0.60;2;12;6
23244646;371250;120;1513.17;F;42;13;0.2;0.30;2;0;0
23245078;415156;12;1484.1;M;27;5;0.4;0.50;2;12;15
23246741;135918;24;1147.5;M;44;8;0.36;0.70;3;0;0
23247350;415167;120;1679.18;M;33;21;0.35;0.20;2;0;0
23247492;415169;120;963.9;M;32;8;0.14;0.50;2;12;11
23247612;415171;120;1147.5;M;29;12;0.19;0.60;2;12;11
23247756;415173;84;1552.95;F;56;16;0.31;0.60;3;0;0
23250241;415192;18;504.9;F;44;7;0.4;0.70;2;18;15
23251826;415195;120;1193.4;F;39;6;0.09;0.40;2;12;1
23255171;415198;12;596.7;M;65;6;0.54;0.60;2;12;15
23256868;415205;120;1442.03;F;32;19;0.31;0.50;2;12;11
23262239;415211;12;550.8;M;29;4;0.32;0.70;2;12;15
23262252;415212;12;918;F;50;6;0.53;0.60;2;12;15
23262263;415213;12;716.04;M;41;4;0.34;0.70;2;12;15
23262333;415214;120;1093.95;M;36;10;0.16;0.60;2;12;11
23262503;415215;12;720.63;M;58;6;0.52;0.70;2;12;15
23262694;415216;120;1170.45;F;37;10;0.17;0.40;2;12;1
23262747;415217;120;1071;M;60;14;0.23;0.50;2;12;11
23262894;415218;84;958.55;F;57;6;0.11;0.70;2;0;0
23262922;415219;120;1162.8;M;26;15;0.25;0.50;2;12;11
23262937;415220;12;1262.25;M;32;3;0.23;0.50;2;12;15
23263041;415222;120;1385.64;F;36;12;0.2;0.50;2;12;11
23263090;415223;12;2190.62;M;40;6;0.5;0.60;4;12;15
23263121;415224;120;2075.45;M;39;24;0.39;0.30;2;12;1
23263677;415221;120;382.5;M;48;3;0.05;0.80;2;12;6
23263706;415225;120;1338.75;F;50;18;0.29;0.50;2;12;11
23263739;415226;120;921.83;F;52;8;0.13;0.60;2;12;11
23264101;415227;120;1912.5;F;46;13;0.2;0.40;3;12;1
23264121;415228;120;826.2;F;44;10;0.17;0.60;2;12;6
23265652;415251;120;1791.63;M;48;9;0.14;0.20;2;0;0
23265663;415252;120;902.7;M;28;6;0.1;0.50;2;12;6
23266183;415266;120;1621.8;M;40;16;0.24;0.20;2;0;0
23266433;415270;120;1707.48;F;33;10;0.15;0.10;2;0;0
23267259;415281;120;1897.2;F;33;10;0.17;0.40;2;12;1
23268933;415294;120;1656.53;M;41;18;0.26;0.10;2;0;0
23269766;415296;18;708.47;M;36;5;0.29;0.70;2;18;15
23270223;415300;120;925.65;F;57;14;0.23;0.40;1;12;1
23275344;415317;12;1637.1;F;36;7;0.57;0.40;2;12;15
23276249;415321;120;864.45;M;30;5;0.08;0.50;2;12;11
23277928;415327;24;665.55;M;48;9;0.36;0.70;2;24;15
23287800;415343;120;1878.08;F;43;15;0.25;0.10;2;12;4
23287844;415344;120;918;M;54;9;0.15;0.50;2;12;11
23288732;415375;120;474.3;F;50;7;0.11;0.60;1;12;11
23289508;415389;120;1147.5;M;54;18;0.29;0.60;2;12;6
23290387;415405;18;529.76;M;34;7;0.38;0.80;2;18;15
23290824;415408;120;948.39;M;60;12;0.2;0.50;2;12;11
23291067;415409;120;1147.5;M;36;10;0.16;0.50;2;12;6
23291085;415410;120;1851.3;M;56;17;0.29;0.30;2;12;1
23291539;415414;12;879.75;F;28;8;0.64;0.60;2;12;15
23292689;415422;120;1071;F;22;15;0.24;0.60;2;12;11
23292809;355708;120;887.4;F;32;15;0.24;0.50;2;12;6
23293304;415427;120;1530;F;36;20;0.33;0.30;2;12;1
23293451;415429;12;856.8;M;61;7;0.62;0.60;2;12;15
23295954;415431;18;358.79;M;60;7;0.36;0.70;1;18;15
23299857;415441;18;688.5;M;39;7;0.4;0.70;2;18;15
23300177;415442;12;765;M;58;5;0.4;0.60;2;12;15
23306124;415448;120;918;M;56;7;0.12;0.50;2;12;11
23306566;415451;84;970.02;F;49;15;0.29;0.30;1;0;0
23306660;415454;72;1216.35;M;30;8;0.17;0.20;1;0;0
23306766;415457;120;1246.95;M;33;5;0.09;0.50;2;12;6
23306926;415461;120;1912.5;M;61;21;0.31;0.20;2;0;0
23307040;415463;12;931.01;M;49;7;0.56;0.50;2;12;15
23307691;415473;120;1904.85;M;38;11;0.18;0.40;3;12;1
23307798;415475;24;818.17;M;28;7;0.28;0.70;2;24;15
23309356;415494;12;879.75;M;57;5;0.38;0.50;2;12;15
23309589;415496;120;1874.25;F;56;13;0.21;0.40;3;12;1
23310617;415500;84;1208.7;M;28;11;0.21;0.30;2;0;0
23310876;415501;120;1350.97;F;46;11;0.18;0.50;2;12;11
23310974;415502;120;657.9;M;36;9;0.14;0.60;2;12;11
23311087;415506;12;696.15;M;37;5;0.38;0.70;2;12;15
23311146;415508;120;1753.38;M;58;16;0.24;0.10;2;0;0
23311431;415512;120;1162.8;F;35;15;0.25;0.50;2;12;11
23311932;415515;120;1606.5;M;44;12;0.2;0.30;2;12;1
23313741;415517;120;1912.5;F;39;21;0.34;0.30;2;12;1
23314232;36444;120;2677.5;F;42;15;0.25;0.30;3;0;0
23319784;415527;120;1444.32;M;39;8;0.12;0.50;2;12;11
23326903;415547;84;1912.5;M;55;20;0.38;0.60;4;0;0
23327047;415549;120;1912.5;M;44;17;0.28;0.40;2;12;1
23327090;415550;60;1606.5;M;36;5;0.13;0.30;2;0;0
23327274;415554;18;270.81;M;48;3;0.18;0.90;2;18;15
23327751;415558;48;650.25;M;55;7;0.18;0.80;2;0;0
23327921;415565;120;1765.62;M;36;13;0.19;0.20;2;0;0
23328833;415576;12;1430.55;M;40;3;0.22;0.50;2;12;15
23328938;415578;120;474.3;M;55;6;0.09;0.70;1;12;11
23328959;415579;120;757.35;F;57;8;0.12;0.70;2;12;11
23329003;415580;18;595.17;F;28;7;0.4;0.70;2;18;15
23329364;415586;48;1396.13;M;36;13;0.36;0.50;2;0;0
23330164;415592;120;1407.6;M;50;15;0.25;0.50;2;12;6
23330310;105242;12;1461.15;M;44;5;0.44;0.50;2;12;15
23330358;415594;120;963.14;F;48;14;0.23;0.60;2;12;11
23334988;415604;120;841.5;M;35;13;0.22;0.70;2;0;0
23335223;412751;84;1399.95;M;38;4;0.07;0.50;2;0;0
23335331;415606;120;1552.95;M;48;10;0.17;0.50;3;12;11
23335721;415608;120;1025.1;M;38;7;0.11;0.50;2;12;6
23341120;415614;18;594.86;M;39;7;0.39;0.70;2;18;15
23343294;415622;120;1530;F;56;20;0.33;0.50;3;12;11
23343370;415626;84;2379.49;F;56;20;0.38;0.50;4;0;0
23348565;415638;120;795.6;M;51;4;0.07;0.70;2;12;6
23348830;415647;120;1124.55;F;30;7;0.12;0.50;2;12;1
23348940;415650;120;1591.2;F;28;19;0.31;0.30;2;12;1
23349090;415655;120;1326.47;F;56;10;0.16;0.50;2;12;6
23349309;415663;120;1453.5;F;32;11;0.17;0.30;2;0;0
23349359;415667;120;1617.98;M;31;16;0.27;0.40;2;0;0
23349607;415673;120;902.7;M;40;5;0.08;0.50;2;12;6
23349763;374476;12;1002.15;M;41;4;0.33;0.50;2;12;15
23349804;415674;12;588.67;M;24;6;0.53;0.80;2;12;15
23350298;415680;120;1404.54;M;29;20;0.3;0.20;2;0;0
23350447;415684;120;1391.66;M;44;14;0.23;0.30;2;12;1
23350762;415688;120;956.25;M;58;5;0.08;0.50;2;12;6
23350885;415692;120;1441.15;F;41;5;0.08;0.50;2;12;1
23351177;415699;120;1040.4;F;43;11;0.19;0.50;2;12;1
23351214;415700;120;841.5;M;48;11;0.18;0.40;1;12;1
23351908;415708;12;887.4;M;33;6;0.54;0.50;2;12;15
23352799;415715;12;344.25;F;61;5;0.39;0.80;2;12;15
23353318;415718;120;1438.2;F;41;16;0.26;0.50;2;12;11
23353427;415719;120;1837.84;M;37;15;0.22;0.20;2;0;0
23354085;415724;120;1071;F;33;12;0.19;0.50;2;12;11
23354222;415728;120;1071;M;59;15;0.24;0.50;2;12;11
23357385;415734;120;1621.8;M;28;18;0.29;0.30;2;12;1
23359858;415735;12;229.5;F;58;2;0.18;0.90;2;12;15
23360653;415737;84;2065.5;M;32;21;0.4;0.30;2;12;2
23361843;415740;12;367.2;F;47;6;0.47;0.80;2;12;15
23366218;415744;12;849.15;M;34;6;0.49;0.60;2;12;15
23371229;415753;84;2788.43;M;32;20;0.4;0.50;4;0;0
23371243;415754;120;795.6;M;30;7;0.12;0.60;2;12;11
23371335;415755;120;745.88;M;61;8;0.13;0.60;2;12;11
23371367;415757;120;872.1;M;62;13;0.21;0.50;2;12;11
23371420;415758;120;1078.65;M;34;9;0.15;0.60;2;12;11
23371481;415759;12;596.7;F;45;6;0.52;0.50;1;12;15
23371533;415760;12;703.8;M;63;5;0.45;0.70;2;12;15
23371575;415761;12;1315.8;M;43;6;0.48;0.50;2;12;15
23371688;415762;120;1071;F;59;16;0.26;0.50;2;12;6
23371716;415763;120;1356.5;M;30;7;0.12;0.30;2;12;1
23371987;415765;120;841.5;F;27;7;0.12;0.60;2;12;6
23371998;415767;120;762.32;M;66;8;0.13;0.60;2;12;11
23372148;415764;120;634.95;F;51;9;0.15;0.70;2;12;6
23372553;415769;120;1224;F;43;12;0.2;0.50;2;12;6
23372838;415771;120;925.65;M;40;9;0.15;0.50;2;12;6
23373978;415779;18;667.08;M;53;4;0.24;0.70;2;18;15
23375431;415816;120;1300.5;M;45;9;0.13;0.30;2;0;0
23375590;415819;120;665.55;M;56;9;0.14;0.50;1;12;6
23375743;415822;84;902.7;M;44;12;0.23;0.30;1;0;0
23375933;415827;12;749.7;F;48;5;0.43;0.50;1;12;15
23376362;415838;12;520.2;M;61;4;0.37;0.70;2;12;15
23377398;415844;12;902.7;M;57;8;0.64;0.50;2;12;15
23379028;415866;120;696.15;F;43;11;0.19;0.70;2;12;1
23379478;415874;120;983.79;M;56;9;0.14;0.50;2;12;11
23394502;415908;18;563.81;M;47;5;0.29;0.70;2;18;15
23395820;415928;84;990.68;M;58;14;0.26;0.40;2;0;0
23396069;415929;18;675.42;F;30;4;0.2;0.70;2;18;15
23396837;253119;120;1371.87;F;56;9;0.14;0.50;2;12;1
23397198;415951;12;1086.3;M;59;6;0.47;0.50;2;12;15
23397389;415957;120;1254.6;M;39;9;0.14;0.50;2;12;6
23397441;415961;84;2027.25;F;38;19;0.37;0.20;2;0;0
23397641;415964;18;1147.5;M;34;7;0.39;0.80;4;18;15
23397731;415966;120;1751.85;F;39;13;0.22;0.30;2;12;1
23397746;415967;12;1453.5;M;55;7;0.61;0.50;2;12;15
23398128;415973;12;612;M;38;4;0.35;0.60;1;12;15
23402063;415997;84;1453.5;M;37;13;0.25;0.40;2;0;0
23403049;416001;120;849.15;M;41;9;0.15;0.50;2;12;11
23403505;416003;84;1530;M;40;15;0.3;0.20;2;0;0
23417326;416034;120;1185.75;M;30;5;0.08;0.50;2;12;11
23417645;416039;84;1731.2;F;38;15;0.29;0.20;2;12;3
23417898;416045;120;1100.07;M;45;12;0.17;0.50;2;0;0
23417947;416049;12;1239.3;M;36;2;0.18;0.50;2;12;15
23417964;416052;120;956.25;M;58;8;0.13;0.50;2;12;11
23419034;416075;12;1204.49;M;35;7;0.55;0.50;2;12;15
23419551;416081;120;1526.18;M;38;19;0.28;0.10;2;0;0
23419597;416082;12;848;F;34;5;0.38;0.50;2;12;15
23419670;416085;120;726.75;M;41;6;0.1;0.60;2;12;6
23419716;416086;120;1514.7;M;55;11;0.18;0.50;2;12;11
23420592;416090;12;719.1;M;53;6;0.51;0.70;2;12;15
23421698;416100;120;956.25;F;33;16;0.26;0.60;2;12;11
23421932;416106;120;780.3;M;37;9;0.14;0.70;2;12;11
23422290;416109;120;1071;M;59;12;0.19;0.50;2;12;11
23424265;416119;18;689.19;M;25;7;0.42;0.70;2;18;15
23427592;340569;120;1442.03;F;43;12;0.19;0.50;2;12;11
23429402;416122;18;660.2;M;47;9;0.5;0.70;2;18;15
23429453;416124;120;1810.76;M;29;19;0.28;0.10;2;0;0
23437688;416146;12;573.75;F;55;7;0.57;0.70;2;12;15
23437707;416147;12;650.25;M;36;5;0.38;0.70;2;12;15
23437774;416149;120;986.85;F;51;12;0.19;0.50;2;12;11
23438174;416151;84;5337.9;F;35;17;0.34;0.10;4;0;0
23438934;416156;84;975.38;M;31;10;0.19;0.50;2;0;0
23439292;362645;120;1178.1;M;25;8;0.13;0.50;2;12;11
23440146;416170;84;2065.5;M;56;16;0.32;0.50;3;0;0
23440225;416174;120;1285.2;M;47;7;0.11;0.50;2;12;6
23441604;416186;84;1300.5;M;39;16;0.3;0.20;2;0;0
23441799;416192;18;558.45;M;60;4;0.23;0.70;2;18;15
23442162;416201;12;673.2;F;39;4;0.37;0.70;2;12;15
23442473;416210;120;520.2;M;45;5;0.09;0.70;2;12;11
23442631;416216;120;1464.9;M;51;14;0.23;0.50;2;12;1
23443112;168036;120;810.9;F;30;8;0.13;0.50;2;12;11
23443220;416228;12;1071;M;35;5;0.4;0.60;2;12;15
23443556;416231;120;1670.61;M;33;15;0.25;0.30;2;12;1
23443829;416235;120;650.25;F;44;7;0.12;0.70;2;12;6
23446035;416238;84;1866.6;M;53;13;0.26;0.50;3;0;0
23448654;416241;120;1407.6;M;47;18;0.29;0.50;2;12;11
23450207;416242;12;963.9;M;60;5;0.46;0.50;2;12;15
23461448;416257;12;1118.18;M;58;7;0.55;0.50;2;12;15
23461506;416258;120;550.8;M;35;7;0.12;0.60;1;12;11
23461695;416261;12;535.5;F;53;5;0.42;0.70;2;12;15
23461740;416262;120;841.5;M;39;7;0.12;0.60;2;12;11
23461803;416264;36;841.5;F;49;7;0.26;0.40;1;0;0
23461982;416271;12;344.25;M;55;6;0.47;0.80;2;12;15
23462169;416277;120;849.15;F;47;4;0.07;0.70;2;12;6
23462310;416279;120;872.1;M;52;14;0.23;0.50;2;12;11
23462506;416265;84;1515.85;M;37;11;0.21;0.50;2;12;15
23462873;416291;18;558.37;M;28;6;0.31;0.70;2;18;15
23462881;416292;120;688.5;M;61;9;0.15;0.50;1;12;1
23463201;416295;12;749.7;M;29;5;0.4;0.60;2;12;15
23463974;416303;120;986.85;F;34;9;0.15;0.50;2;12;11
23464021;416304;12;1170.45;M;39;3;0.22;0.50;2;12;15
23464499;416313;12;688.5;M;27;5;0.38;0.70;2;12;15
23464595;416314;84;3908.39;M;34;5;0.1;0.40;4;0;0
23467100;416322;120;749.7;M;40;5;0.09;0.70;2;12;11
23468310;416325;12;1202.79;M;55;7;0.6;0.60;3;12;15
23468670;416326;12;872.1;M;61;6;0.46;0.50;2;12;15
23473441;416331;12;872.1;F;45;4;0.32;0.50;2;12;15
23474230;416339;18;306;M;67;3;0.16;0.80;1;18;15
23475037;416345;120;1078.65;M;27;14;0.23;0.50;2;12;11
23511136;416351;120;780.92;M;29;9;0.14;0.60;2;12;11
23511165;416352;120;1859.72;M;36;19;0.31;0.30;2;12;1
23511185;364364;120;1040.4;M;50;7;0.11;0.50;2;12;11
23511195;416353;12;749.7;M;37;4;0.3;0.60;2;12;15
23511261;416354;120;2019.6;M;59;16;0.25;0.30;2;12;1
23511324;416355;120;841.5;M;60;9;0.15;0.60;2;12;11
23511379;416357;84;1683;M;30;17;0.33;0.40;2;0;0
23511424;416358;120;535.5;F;39;7;0.11;0.70;2;12;11
23511475;416359;120;1736.55;F;35;13;0.21;0.40;2;12;1
23511485;416360;120;1323.45;M;36;14;0.24;0.50;2;12;6
23511538;416362;120;933.3;M;46;8;0.13;0.50;2;12;11
23511568;416364;120;1147.5;M;53;12;0.19;0.40;2;12;1
23511579;416365;12;818.55;M;40;4;0.35;0.60;2;12;15
23511777;416366;12;612;M;57;6;0.46;0.70;2;12;15
23511829;416367;120;726.75;F;37;6;0.09;0.60;2;12;11
23512106;416368;120;1912.5;F;43;18;0.29;0.40;3;12;1
23512132;416369;12;908.06;M;61;7;0.62;0.50;2;12;15
23512168;416370;120;1055.7;M;57;14;0.23;0.50;2;12;11
23512192;416371;120;864.45;F;36;11;0.19;0.50;2;12;11
23512244;416372;12;1377;F;31;5;0.38;0.50;2;12;15
23512313;416373;120;665.55;F;51;7;0.11;0.60;2;12;6
23512427;416375;120;948.6;M;38;6;0.1;0.60;2;12;11
23514552;416393;120;1574.45;M;47;15;0.25;0.50;3;0;0
23514591;416394;84;996.41;M;39;14;0.28;0.50;2;0;0
23514735;343748;84;765;M;35;9;0.17;0.60;2;0;0
23515162;416412;18;524.03;M;60;5;0.25;0.70;2;18;15
23515328;416415;120;895.05;M;37;8;0.13;0.50;2;12;11
23516695;416428;120;774.95;M;50;6;0.11;0.60;2;12;11
23518117;416455;120;2067.57;M;37;23;0.34;0.10;2;0;0
23518450;416460;12;1453.5;M;50;3;0.26;0.50;2;12;15
23520602;416469;120;1239.3;M;44;5;0.08;0.50;2;12;6
23528843;416501;120;1300.5;M;60;12;0.2;0.50;2;12;6
23536027;416390;60;1516.31;M;31;4;0.09;0.40;2;0;0
23536698;416524;120;650.25;F;42;4;0.07;0.70;2;12;11
23537052;416528;120;933.3;F;36;14;0.24;0.60;2;12;11
23538061;416551;84;2913.96;M;60;21;0.4;0.70;5;0;0
23538206;416552;12;1056.85;M;47;4;0.36;0.50;2;12;15
23538765;416562;120;1300.5;F;42;11;0.17;0.30;2;0;0
23538981;416565;84;805.55;F;41;11;0.21;0.50;2;0;0
23539839;416568;18;509.49;M;29;6;0.31;0.70;2;18;15
23545113;416588;120;1483.49;M;61;18;0.26;0.20;2;0;0
23554296;416611;120;895.05;M;29;9;0.15;0.50;2;12;11
23554306;416612;120;1491.75;F;40;16;0.27;0.50;2;12;11
23554961;416624;120;1811.14;F;45;20;0.3;0.10;2;0;0
23555021;416626;120;940.95;M;44;10;0.17;0.50;2;12;11
23555070;416622;12;917.24;M;42;3;0.22;0.70;3;12;15
23555798;416645;84;2119.05;F;53;10;0.2;0.50;3;0;0
23556126;360962;84;5355;M;31;6;0.13;0.40;5;12;2
23556174;416657;120;1161.27;F;35;13;0.19;0.40;2;0;0
23558215;416679;120;1078.65;M;48;10;0.17;0.50;2;12;11
23558720;416680;120;1729.51;M;60;20;0.3;0.10;2;0;0
23559497;416683;120;864.45;M;27;9;0.14;0.50;2;12;6
23561730;416692;12;459;M;29;5;0.42;0.80;2;12;15
23565531;416697;120;673.2;M;60;7;0.11;0.60;2;12;6
23565872;416699;120;810.9;F;28;8;0.14;0.60;2;12;11
23568447;416702;120;1491.75;M;34;10;0.16;0.50;2;12;11
23577922;416731;48;966.2;M;40;7;0.21;0.70;3;0;0
23579553;416754;120;902.7;M;61;10;0.16;0.50;2;12;11
23580248;416767;18;229.5;M;49;3;0.17;0.90;2;18;15
23583200;416604;18;427.56;M;53;4;0.22;0.70;1;18;15
23599942;416820;84;1295.15;M;48;7;0.14;0.30;2;0;0
23601317;416677;120;887.4;M;60;5;0.08;0.70;2;12;1
23602211;416847;120;650.25;M;46;5;0.09;0.70;2;12;11
23602876;416861;120;3748.5;M;35;8;0.14;0.20;4;0;0
23621460;416878;120;1361.7;M;43;11;0.18;0.50;2;12;1
23627943;416890;120;1170.45;M;39;14;0.23;0.50;2;12;11
23627987;416891;120;1552.95;M;44;14;0.22;0.30;2;12;1
23628089;416892;120;902.7;M;25;9;0.15;0.60;2;12;11
23628226;93602;120;1185.75;M;28;14;0.23;0.50;2;12;11
23628276;416893;120;527.85;M;60;9;0.14;0.70;2;12;11
23628346;77655;12;1086.3;M;55;5;0.39;0.50;2;12;15
23628426;416894;120;910.35;F;48;5;0.09;0.50;2;12;11
23628439;416895;120;994.5;M;35;9;0.14;0.60;2;12;11
23629008;416896;120;1530;M;33;17;0.27;0.30;2;12;1
23629188;416897;120;1040.4;M;38;14;0.22;0.50;2;12;11
23629281;416898;12;910.35;M;54;5;0.4;0.60;2;12;15
23629440;416899;120;1095.48;F;33;13;0.21;0.50;2;12;6
23629459;416900;120;688.5;M;37;4;0.06;0.70;2;12;6
23630915;416917;18;590.58;M;53;6;0.31;0.70;2;18;15
23631068;416920;18;600.53;F;54;7;0.4;0.70;2;18;15
23631330;416927;12;1683;M;32;6;0.5;0.50;3;12;15
23631688;416933;84;1814.96;M;37;12;0.23;0.40;2;12;2
23632735;416949;120;1507.05;F;51;10;0.16;0.50;2;12;6
23635258;416965;12;1147.5;M;38;5;0.39;0.50;2;12;15
23639936;416971;18;296.06;M;39;5;0.27;0.80;2;18;15
23640941;416973;120;1300.5;M;54;10;0.17;0.50;2;12;11
23641362;416980;120;413.1;M;55;5;0.08;0.80;2;12;6
23641482;416981;120;1802.49;M;29;14;0.21;0.10;2;0;0
23653914;416998;120;1575.14;F;36;16;0.24;0.20;2;0;0
23654409;417007;120;895.05;M;58;14;0.23;0.40;1;12;1
23655214;417018;120;1418.31;M;57;14;0.22;0.10;2;0;0
23655363;417020;36;229.5;M;24;3;0.09;0.80;1;0;0
23655621;417023;120;1262.25;M;55;17;0.27;0.60;2;12;11
23655694;417024;84;3427.2;F;37;26;0.5;0.40;4;0;0
23657423;417048;12;911.12;M;44;1;0.12;0.50;2;12;15
23657840;417054;120;1191.8;F;53;5;0.09;0.50;2;12;1
23659431;417066;12;459;M;35;3;0.25;0.80;2;12;15
23659440;417067;120;1055.7;M;57;13;0.21;0.50;2;12;11
23670816;417079;12;688.5;F;54;6;0.54;0.70;2;12;15
23678837;99201;120;1606.5;F;41;12;0.19;0.30;2;12;1
23679472;417098;120;2677.5;M;35;33;0.55;0.50;4;0;0
23681922;417129;18;420.75;M;37;6;0.36;0.80;2;18;15
23682326;417086;12;1195.31;M;47;3;0.25;0.50;2;12;15
23684414;417140;12;558.45;M;31;5;0.41;0.70;2;12;15
23684888;417148;120;1292.62;M;37;11;0.19;0.50;2;0;0
23688005;417154;120;1025.1;M;34;11;0.18;0.50;2;12;11
23688409;417155;120;1055.7;F;49;12;0.19;0.50;2;12;11
23693856;417162;120;1840.59;F;38;11;0.16;0.10;2;0;0
23694034;417163;18;696;M;39;6;0.34;0.70;2;18;15
23700148;417169;84;1296.68;M;30;14;0.28;0.30;2;0;0
23700661;417171;120;1601.91;M;30;19;0.28;0.20;2;0;0
23700679;417173;120;1334.16;F;53;13;0.22;0.50;2;12;11
23701132;417179;18;558.45;M;25;7;0.37;0.70;2;18;15
23701195;417180;120;979.2;M;40;6;0.1;0.50;2;12;6
23701437;417183;120;1889.24;M;38;19;0.28;0.20;2;0;0
23702451;417204;18;584.46;F;34;8;0.42;0.70;2;18;15
23702506;85268;84;2669.7;M;28;11;0.22;0.30;3;0;0
23704079;417217;120;787.95;M;47;5;0.08;0.60;2;12;11
23705349;417224;120;1009.8;M;57;11;0.18;0.50;2;12;11
23705484;379108;120;1315.8;M;35;9;0.14;0.50;2;12;11
23705584;417227;120;1912.12;M;31;12;0.19;0.20;2;0;0
23714188;417236;18;594.86;M;47;3;0.19;0.70;2;18;15
23720169;417265;120;1254.6;M;35;11;0.18;0.50;2;12;6
23720678;417270;12;918;M;52;6;0.5;0.50;2;12;15
23721375;417277;84;1300.5;F;42;14;0.28;0.30;2;0;0
23722094;417297;120;2025.57;M;37;22;0.33;0.10;2;0;0
23724046;417334;84;1086.3;F;53;14;0.28;0.60;2;0;0
23724515;417346;12;1224;M;42;7;0.56;0.50;2;12;15
23725773;417350;48;1066.72;M;23;13;0.35;0.20;1;0;0
23739342;417368;12;527.85;M;38;3;0.29;0.70;2;12;15
23739356;417369;120;1046.52;F;35;10;0.16;0.30;1;0;0
23739874;417371;12;713.75;F;36;5;0.39;0.70;2;12;15
23740101;417373;12;520.2;M;59;7;0.54;0.70;2;12;15
23740133;417372;120;1216.35;M;47;9;0.14;0.50;2;12;11
23740701;417374;12;948.6;F;41;2;0.17;0.50;2;12;15
23740798;417375;12;963.9;M;52;7;0.58;0.50;2;12;15
23740910;417376;12;680.85;M;55;5;0.39;0.80;2;12;15
23740931;417377;120;344.25;M;59;6;0.11;0.80;2;12;11
23742502;417387;120;612;M;55;6;0.09;0.60;2;0;0
23742593;417390;120;1530;M;32;20;0.3;0.20;2;0;0
23742606;417391;18;589.05;F;48;3;0.15;0.70;2;18;15
23743876;417409;18;674.73;M;55;6;0.33;0.70;2;18;15
23744315;417418;120;933.3;F;33;15;0.25;0.50;2;12;11
23744888;417429;120;1858.95;M;31;14;0.21;0.20;2;0;0
23746326;417451;120;1739.61;M;36;19;0.28;0.10;2;0;0
23748619;417458;12;459;M;60;3;0.24;0.70;2;12;15
23748858;417463;120;2122.49;F;32;12;0.18;0.10;2;0;0
23749242;417466;120;1331.1;F;56;15;0.24;0.50;2;12;6
23752703;417475;120;1736.55;M;33;12;0.18;0.10;2;0;0
23757930;417477;120;940.95;M;60;10;0.17;0.50;2;12;11
23765373;417493;18;507.2;F;61;5;0.3;0.70;2;18;15
23765688;417501;12;730.58;M;41;2;0.18;0.50;1;12;15
23767010;417516;120;1595.03;M;34;10;0.16;0.50;3;12;11
23767033;417517;12;864.45;M;49;1;0.12;0.50;2;12;15
23767718;417522;120;1380.83;M;42;15;0.23;0.10;2;0;0
23769468;417531;120;1580.49;M;41;17;0.26;0.10;2;0;0
23770246;417535;120;1415.25;M;60;12;0.19;0.50;2;12;11
23770720;417538;12;1422.9;M;41;4;0.37;0.50;2;12;15
23775576;417542;120;1078.65;M;46;9;0.15;0.50;2;12;11
23776037;417544;120;1170.45;M;29;11;0.18;0.40;2;0;0
23777719;417545;120;504.9;M;54;8;0.14;0.80;2;12;11
23778191;417546;12;986.47;M;39;1;0.12;0.50;2;12;15
23778693;417548;120;1348.7;F;41;16;0.25;0.30;2;0;0
23784975;417556;18;306;M;44;2;0.12;0.80;2;18;15
23785287;417563;84;882.05;M;26;14;0.27;0.60;2;0;0
23785575;417572;36;2287.35;F;50;17;0.58;0.50;4;12;4
23785693;417574;84;1481.88;M;50;7;0.13;0.50;2;6;15
23786559;417585;84;2532.15;M;32;18;0.36;0.60;4;0;0
23786591;417586;18;588.29;M;53;6;0.36;0.70;2;18;15
23786604;417587;84;668.61;M;53;6;0.12;0.70;2;0;0
23787140;417595;120;1231.65;M;47;11;0.18;0.60;2;0;0
23787706;417601;120;2155.46;M;42;10;0.17;0.20;2;0;0
23787949;417603;120;1476.45;F;42;16;0.26;0.40;2;0;0
23788247;417608;120;1585.08;M;27;21;0.32;0.20;2;0;0
23788350;417612;18;504.9;M;54;7;0.37;0.70;2;18;15
23788376;417615;120;1017.45;F;48;13;0.22;0.50;2;12;6
23795445;417625;84;1120.88;F;54;12;0.23;0.20;1;0;0
23797517;417628;120;883.58;M;29;12;0.2;0.50;2;12;11
23797584;417630;120;940.95;M;27;8;0.13;0.50;2;12;11
23803089;417636;12;986.85;M;46;4;0.36;0.50;2;12;15
